991006783;TERMIN.P/CABLETRIP.INT. TTMI120/185;143;Aislantes;2037;Empalme Termocontraible;0989;POWERCOM;21.00;0.0000;1;01;TTMI120/1855;TERMIN.P/CABLETRIP.INT. TTMI120/185;
991006784;TERMINAL MT 16 A 95 15KV C16-95;143;Aislantes;2037;Empalme Termocontraible;0627;NEXANS;21.00;42503.0892;0;01;C16-95;TERMINAL MT 16 A 95 15KV C16-95;
991006785;TERMINAL MT 50 A 150  15KV C50-150;143;Aislantes;2037;Empalme Termocontraible;0627;NEXANS;21.00;61629.4793;0;01;C50-150;TERMINAL MT 50 A 150  15KV C50-150;
991006786;HDCVI FIVEBRID DVR 8 + 4 CH 1080p 1HDD IVS AUDIO Y ALARMA;2809;Equipos de grabación;2826;DVR y HCVR - Analogicos;0981;DAHUA;21.00;361076.3420;0;01;XVR 5108HE;XVR 5108HE - HDCVI FIVEBRID DVR 8 + 4 CH 1080p 1HDD IVS AUDIO Y ALARMA;0                                                  
991006787;COLGANTE CON ACRILICO 32W 4000K 141,3CM TASSO LED GEN.4;200;Techo;2676;Colgantes;0177;TICAR - LUCCIOLA;21.00;214419.1850;1;01;TLG141;Colgante con acrilico 32W 4000K 141,3cm tasso led gen.2;1000
991006788;SPOT 2 LUCES  G9 C/TUL.CRISTAL PLATIL;201;Pared;2679;Apliques;0287;DABOR;21.00;43664.5916;1;01;TACO-2;Spot 2 luces g9 c/tul. cristal platil;
991006789;SPOT 3 LUCES G9 C/TUL.CRISTAL PLATIL;200;Techo;2672;Plafones;0287;DABOR;21.00;56040.6905;1;01;TACO-3;Spot 3 luces g9 c/tul. cristal platil;
991006790;DOMO PTZ IP 2MPX ZOOM 30x ULTRA HIGH SPEED H.265 IVS AUTO TRAKING;2808;Cámaras;2822;PTZ;0981;DAHUA;21.00;1500968.7000;0;01;SD60230U-HNI;SD60230U-HNI - DOMO PTZ IP 2MPX ZOOM 30x ULTRA HIGH SPEED H.265 IVS AUTO TRAKING;0                                                  
991006791;MULTIMET.DIG.P/AUTOMOT.  Mod. BM-338;2499;Inst. medición portátiles;2669;Multímetros p/ automotor;0660;BRYMEN;10.50;509380.6637;1;01;BM338;MULTIMET.DIG.P/AUTOMOT.  Mod. BM-338;
991006792;LAMPARA  LED 4W G9 3000K DIMERIZABLE G9LED DIM.;161;Lámparas;2645;* Led- Bipin;1029;PURO ILUMINACION;21.00;244.1970;1;01;G9LED DIM;LAMPARA  LED 4W G9 3000K DIMERIZABLE G9LED DIM.;1000
991006793;PINZA VOLTAMP. DIGITAL 1000A BM1000B;2499;Inst. medición portátiles;2502;Pinza amperométrica;0658;NICOM;21.00;246235.0000;1;01;BM1000;PINZA VOLTAMP. DIGITAL 1000A BM1000B;
991006794;APLIQUE RED. P/TECHO EN  ACRILICO LED 8W 220V CIRKEL;200;Techo;2672;Plafones;1027;LUMINIS;21.00;2776.9632;0;01;CIRKEL;APLIQUE RED. P/TECHO EN  ACRILICO LED 8W 220V CIRKEL;5
991006795;APLIQUE CUAD.P/TECHO EN ACRILICO LED 8W 220V  PLAC;200;Techo;2672;Plafones;1027;LUMINIS;21.00;9860.1523;1;01;PLAC;APLIQUE CUAD.P/TECHO EN ACRILICO LED 8W 220V  PLAC;6
991006796;SPOT EN ACRILICO RED.P/DICRO GU10  ACRIL105-R;200;Techo;2673;Embutidos en Techo;1027;LUMINIS;21.00;816.6058;0;01;ACRIL105-R;SPOT EN ACRILICO RED.P/DICRO GU10  ACRIL105-R;3
991006797;SPOT EN ACRILICO CUAD.P/ DICRO gu10 105X105mm ACRIL105-C;200;Techo;2673;Embutidos en Techo;1027;LUMINIS;21.00;818.4306;0;01;ACRIL105-C;SPOT EN ACRILICO CUAD.P/ DICRO gu10 105X105mm ACRIL105-C;4
991006798;PINZA PELACABLE MEDIA Y BAJA TENSION SK-30;1666;Herramientas de mano;1438;Pinzas;0074;SASSIN;21.00;0.0000;0;01;SK-30;PINZA PELACABLE MEDIA Y BAJA TENSION SK-30;
991006799;PINZA PELACABLE MEDIA Y BAJA TENSION SK-40;1666;Herramientas de mano;1438;Pinzas;0074;SASSIN;21.00;0.0000;0;01;SK-40;PINZA PELACABLE MEDIA Y BAJA TENSION SK-40;
991006800;ARRANQUE SUAVE  320A 160KW ATS22C32Q;2592;Arranques para motores;2595;Arranques suaves;1006;SCHNEIDER;21.00;7895260.8639;1;01;ATS22C32Q;ARRANQUE SUAVE  320A 160KW ATS22C32Q;
991006801;PROTECTOR CONTRA SOBRETENSION 7P.21;2494;Aparamenta din;2561;Descargadores atmosféricos;0216;FINDER;21.00;0.0000;1;01;7P21;PROTECTOR CONTRA SOBRETENSION 7P.21;608
991006802;APLIQUE CON VIDRIO E27 TUBE B408V NG;2;Iluminación;2738;Inactivos iluminacion;0291;CANDIL;21.00;0.0000;0;01;B408V;APLIQUE CON VIDRIO E27 TUBE B408V NG;1000
991006803;FAROLA C/TUL.POLIC.C/TECHO DESMONTABLE 2004/B;209;Jardín y Exterior;2684;Farolas;1023;SIXELECTRIC**;21.00;169077.5098;1;01;2004/B;FAROLA C/TUL.POLIC.C/TECHO DESMONTABLE 2004/B;202
991006804;ARTEF.LED 150W 5000K UFO150C  173211;206;Industria;2711;Colgantes Industriales;0290;Y.L.X.;21.00;213823.9018;1;01;173211;ARTEF.LED 150W 5000K UFO150C  173211;100
991006805;ARTEF.LED 200W 5000K UFO200C  173214;206;Industria;2711;Colgantes Industriales;0290;Y.L.X.;21.00;459637.9435;1;01;173214;ARTEF.LED 200W 5000K UFO200C  173214;101
991006806;SMART PIXEL -  DOMO CAMERA 2 MPX IR MARCA CYGNUS;2241;Seguridad;2842;Discontinuos seguridad;1119;CYGNUS ELECTRONICS;21.00;52128.6150;0;01;HDX-1200M;HDX-1200M -  SMART PIXEL -  DOMO CAMERA 2 MPX IR MARCA CYGNUS;
991006807;SMART PIXEL -  BULLET CAMERA 2 MPX IR MARCA CYGNUS;2241;Seguridad;2842;Discontinuos seguridad;1119;CYGNUS ELECTRONICS;21.00;52128.6150;0;01;HDX-1200F;HDX-1200F - SMART PIXEL -  BULLET CAMERA 2 MPX IR MARCA CYGNUS;
991006808;TIRA LED BCO.CALIDA 3528 IP65 5MTS.;211;Tiras de led y bañadores;2708;Sumergible IP68;0742;LED;21.00;19965.0000;0;01;3528 IP65;TIRA LED BCO.CALIDA 3528 IP65 5MTS.;0                                                  
991006809;TIRA LED BCO.FRIO 3528 IP65 5MTS.;211;Tiras de led y bañadores;2708;Sumergible IP68;0742;LED;21.00;19965.0000;0;01;3528 IP65;TIRA LED BCO.FRIO 3528 IP65 5MTS.;0                                                  
991006810;EMBUTIDO MOVIL 1LUZ C/ZOC.GU10 AR111 CHAPA BCO.TEX. E41;200;Techo;2673;Embutidos en Techo;0086;SPOTS LINE;21.00;1131.9844;0;01;E41;EMBUTIDO MOVIL 1LUZ C/ZOC.GU10 AR111 CHAPA BCO.TEX. E41;22
991006811;FUENTE ALIM. 220/24VCC 2.5A CP-E 24/2.5;2555;Seccionadores y conmutadoras;2558;Puerta de horno;0069;ABB;21.00;344624.0307;1;01;CPE2.5;FUENTE DE ALIMENTACION 220/24VCC 2.5A CP-E;
991006812;FUENTE ALIM. 220/24VCC 5A CP-E 24/5;2555;Seccionadores y conmutadoras;2558;Puerta de horno;0069;ABB;21.00;500939.1248;1;01;CPE5;FUENTE DE ALIMENTACION 220/24VCC 5A CP-E;
991006813;CONT. AUXILIAR 1+1 HKF1-11;2566;Guardamotores;2567;Accesorios guardamotores;0069;ABB;21.00;33650.3766;1;01;HKF111;CONT. AUXILIAR 1+1 HKF1-11;
991006814;TELURIMETRO ELECTRONICO       PDR-300;2499;Inst. medición portátiles;2504;Telurímetro;0664;KONSTAR;10.50;432770.8803;0;01;PDR300;TELURIMETRO ELECTRONICO       PDR-300;
991006815;TELURIMETRO 0.01 A 2000 OHMS   DY-4300;2499;Inst. medición portátiles;2504;Telurímetro;0658;NICOM;10.50;692835.0000;0;01;DY4300;TELURIMETRO 0.01 A 2000 OHMS   DY-4300;
991006816;M221 PLC 40 ES TR PNP ETH  TM221CE40T;2586;PLC/ Reles programables;2587;PLC;1006;SCHNEIDER;10.50;1901550.8384;1;01;TM221CE40T;M221 PLC 40 ES TR PNP ETH  TM221CE40T;
991006817;MOD. TM3 32 ENTRADAS HE10;2586;PLC/ Reles programables;2587;PLC;1006;SCHNEIDER;21.00;745807.8007;1;01;TM3DI32K;MOD. TM3 32 ENTRADAS HE10;
991006818;CABLE HE10/LIBRE 3M P/TM3 TWDFCW30K;2586;PLC/ Reles programables;2587;PLC;1006;SCHNEIDER;21.00;120082.2048;1;01;TWDFCW30K;CABLE HE10/LIBRE 3M P/TM3 TWDFCW30K;
991006819;CABLE HE10/LIBRE 5M P/TM3 TWDFCW50K;2586;PLC/ Reles programables;2587;PLC;1006;SCHNEIDER;21.00;0.0000;0;01;TWDFCW50K;CABLE HE10/LIBRE 5M P/TM3 TWDFCW50K;
991006820;CABLE USB/RS485 PARA PC TCSMCNAM3M002P;2586;PLC/ Reles programables;2587;PLC;1006;SCHNEIDER;21.00;0.0000;0;01;TCSMCNAM3M002P;CABLE USB/RS485 PARA PC TCSMCNAM3M002P;
991006821;LAMPARA DE MESA E27  C/SOGA;1;GENERAL;2926;SALDOS;1023;SIXELECTRIC**;21.00;4969.2785;0;01;001;LAMPARA DE MESA E27  C/SOGA  001;0                                                  
991006822;LAMPAR DE PIE E27 C/REFLECTOR;202;Piso y Escritorio;2686;Lámparas de Pie;1023;SIXELECTRIC**;21.00;12197.3200;0;01;002;LAMPAR DE PIE E27 C/REFLECTOR 002;0                                                  
991006823;LAMPAR DE PIE E27 C/PANTALLA SIMIL BCE.HONGO 003;202;Piso y Escritorio;2686;Lámparas de Pie;1023;SIXELECTRIC**;21.00;9787.9728;0;01;003;LAMPAR DE PIE E27 C/PANTALLA SIMIL BCE.HONGO 003;0                                                  
991006824;IOLOGIK E1240-REMOT.ETHER.I/O-8AI 2PORT SWITCH;2740;Telecomunicaciones;2801;Discontinuos telecomunicaciones;0839;MOXA;10.50;0.0000;0;01;IOLOGIK E1240;IOLOGIK E1240-REMOT.ETHER.I/O-8AI 2PORT SWITCH;
991006825;GABINETE MODULAR 1200X2000X500 COMPLETO c/zoc;182;Cajas metálicas;1229;Gabinetes metálicos estancos;0979;TECNOBOX;21.00;0.0000;0;01;EQ122005C;GABINETE MODULAR 1200X2000X500 COMPLETO c/zoc;112
991006826;LAMP. LED A60 SceneSwitch Color 9.5-70w E27 3000/6500K;161;Lámparas;2644;* Led- Fantasía;0163;PHILIPS;10.50;0.0000;0;01;929001155971;LAMP. LED A60 SceneSwitch Color 9.5-70w E27 3000/6500K;
991006827;LAMP. LED A60 SceneSwitch 3Pasos 9-70w E27 6500K;161;Lámparas;2644;* Led- Fantasía;0163;PHILIPS;10.50;0.0000;0;01;929001208471;LAMP. LED A60 SceneSwitch 3Pasos 9-70w E27 6500K;
991006828;LAMP. LED A60 SceneSwitch 3Pasos 9-70w E27 3000K;161;Lámparas;2644;* Led- Fantasía;0163;PHILIPS;10.50;0.0000;0;01;929001208771;LAMP. LED A60 SceneSwitch 3Pasos 9-70w E27 3000K;
991006829;LAMP. LED P45 SceneSwitch 2Pasos 6.5-50w E27 3000K;161;Lámparas;2644;* Led- Fantasía;0163;PHILIPS;10.50;0.0000;1;01;929001209371;LAMP. LED P45 SceneSwitch 2Pasos 6.5-50w E27 3000K;
991006830;LAMP. LEDClassic Filament 6W ST64 E27 WW;161;Lámparas;2644;* Led- Fantasía;0163;PHILIPS;10.50;0.0000;0;01;929001237491;LAMP. LEDClassic Filament 60W ST64 E27 WW ;
991006831;LAMP. LEDClassic Filament 50W ST64 E27 2000K GOLD DIMM;161;Lámparas;2644;* Led- Fantasía;0163;PHILIPS;10.50;0.0000;0;01;929001228991;LAMP. LEDClassic Filament 50W ST64 E27 2000K GOLD DIMM;
991006832;LAMP. LEDClassic Filament 6W A60 E27 WW;161;Lámparas;2644;* Led- Fantasía;0163;PHILIPS;10.50;0.0000;0;01;929001237291;LAMP. LEDClassic Filament 6W A60 E27 WW ;
991006833;LAMP. LEDClassic Filament 6W G120 E27 WW;161;Lámparas;2644;* Led- Fantasía;0163;PHILIPS;10.50;0.0000;0;01;929001238891;LAMP. LEDClassic Filament 6W G93 E27 WW ;
991006834;LAMP. LEDClassic Filament 50W G120 E27 2000K GOLD DIMM;161;Lámparas;2644;* Led- Fantasía;0163;PHILIPS;10.50;0.0000;0;01;929001229191;LAMP. LEDClassic Filament 50W G120 E27 2000K GOLD DIMM;
991006835;LAMP. LEDClassic Filament 4W B35 E14 WW;161;Lámparas;2644;* Led- Fantasía;0163;PHILIPS;10.50;0.0000;0;01;929001258042;LAMP. LEDClassic Filament 60W B35 E14 WW ;
991006836;LAMP. LEDClassic Filament 4.3W P45 E27 WW;161;Lámparas;2644;* Led- Fantasía;0163;PHILIPS;10.50;0.0000;0;01;929001890542;LAMP. LEDClassic Filament 6W P45 E27 WW ;
991006837;PANEL LED REDONDO EMBUTIR  5W 2700K 320lm ESSYN;200;Techo;2673;Embutidos en Techo;0163;PHILIPS;21.00;11790.2441;1;01;915005094501;Panel LED redondo embutir 5w 2700k 320lm ESSYN;179
991006838;PANEL LED REDONDO EMBUTIR  5W 4000K 320lm ESSYN;200;Techo;2673;Embutidos en Techo;0163;PHILIPS;21.00;0.0000;1;01;915005094601;PANEL LED REDONDO EMBUTIR  5W 4000K 320lm ESSYN;180
991006839;PANEL LED REDONDO EMBUTIR  9W C/CONTROL SMALU;200;Techo;2673;Embutidos en Techo;0163;PHILIPS;21.00;0.0000;1;01;915005190101;PANEL LED REDONDO EMBUTIR  9W C/CONTROL SMALU;182
991006840;PANEL LED REDONDO EMBUTIR  9W S/CONTROL SMALU;200;Techo;2673;Embutidos en Techo;0163;PHILIPS;21.00;0.0000;1;01;915005190001;PANEL LED REDONDO EMBUTIR  9W S/CONTROL SMALU;181
991006841;KIT VENT. ENTRADA 148x170 ø120mm (4")Color Beige 141201B;2744;Racks.;2750;Ventilación;0397;GEN ROD;21.00;296223.6952;1;01;141201B;KIT VENT. ENTRADA 148x170 ø120mm (4")Color Beige 141201B;
991006842;KIT VENT. SALIDA 148x170 Color Beige 141202B;2744;Racks.;2750;Ventilación;0397;GEN ROD;21.00;56164.6340;1;01;141202B;KIT VENT. SALIDA 148x170 Color Beige 141202B;
991006843;PANTALLA  POLICARBONATO  E27  ALFA 1 E-27;206;Industria;2711;Colgantes Industriales;0225;LUMENAC;21.00;0.0000;1;01;ALFA 1 E-27;PANTALLA  POLICARBONATO  E27  ALFA 1 E-27;1000
991006844;SOPORTE CONTRAFRENTE 09 99090;1;GENERAL;1;GENERAL;0397;GEN ROD;21.00;0.0000;0;01;;SOPORTE CONTRAFRENTE 09 99090;
991006845;CONTR. ABISAG. REG.CIEGO  P/60-120  099898;182;Cajas metálicas;2613;Accesorios p/ tableros;0397;GEN ROD;21.00;193647.2412;1;01;099898;CONTR. ABISAG. REG.CIEGO  P/60-120  099898;
991006846;CONTR. ABISAG. REG.CALADO  P/60-120  099898C;182;Cajas metálicas;2613;Accesorios p/ tableros;0397;GEN ROD;21.00;232382.0123;1;01;099898C;CONTR. ABISAG. REG.CALADO  P/60-120  099898C;
991006847;SOPORTE PFA152-E PARA COLGAR EN POSTES HASTA 3KG;2808;Cámaras;2825;Accesorios cámaras;0981;DAHUA;21.00;0.0000;1;01;PFA152-E;SOPORTE PFA152-E PARA COLGAR EN POSTES HASTA 3KG ;0                                                  
991006848;JSUFU3002004-PTC SC/UPC-FC/UPC SM STD DUPLEX  9/125 02X3mmX0.4m;2741;Cableado estructurado.;2756;Patch cords.;0632;ADECOMM;10.50;63412.0516;1;01;JSUFU3002004;JSUFU3002004-PTC SC/UPC-FC/UPC SM STD DUPLEX  9/125 02X3mmX0.4m;
991006849;JLUFU3002004-PTC LC/UPC-FC/UPC SM STD DUPL.9/125 02x3x004MT.;2741;Cableado estructurado.;2756;Patch cords.;0632;ADECOMM;10.50;68667.3144;1;01;JLUFU3002004;JLUFU3002004-PTC LC/UPC-FC/UPC SM STD DUPL.9/125 02x3x004MT.;
991006850;JLUFU3002006-PTC LC/UPC-FC/UPC SM STD DUPL.9/125 02x3x006MT.;2741;Cableado estructurado.;2756;Patch cords.;0632;ADECOMM;10.50;74075.2198;1;01;JLUFU3002006;JLUFU3002006-PTC LC/UPC-FC/UPC SM STD DUPL.9/125 02x3x006MT.;
991006851;ACRILICO  P/ALFA 1 250W;210;Repuestos y Accesorios;2715;Repuestos y Accesorios Agrupado;0225;LUMENAC;21.00;0.0000;1;01;ALFA 1;ACRILICO  P/ALFA 1 250W;1000
991006852;COLGANTE COBRE ORIENTABLE 16CM;200;Techo;2676;Colgantes;0789;GMGE;21.00;6357.8250;0;01;MIC-CO-S;Colgante cobre orientable 16cm;
991006853;COLGANTE COBRE ORIENTABLE 30CM;200;Techo;2676;Colgantes;0789;GMGE;21.00;23928.9600;1;01;MIC-CO-L;Colgante cobre orientable 30cm;
991006854;COLGANTE GLOBO COBRE ESPEJO 40CM;200;Techo;2676;Colgantes;0789;GMGE;21.00;31258.3007;0;01;GLO-COB-XL;Colgante globo cobre espejo 40cm;
991006855;SONDA AMPERIMETRICA AC/DC FLUKE I1010;2499;Inst. medición portátiles;2502;Pinza amperométrica;0581;FLUKE;10.50;987814.9710;0;01;I1010;SONDA AMPERIMETRICA AC/DC FLUKE I1010;
991006856;APLIQUE INT/EXT HAZ ABIERTO E27;127;Llaves de luz;1583;Premier;0001;A;21.00;64578.6399;1;01;BLOCK 3126;APLIQUE INT/EXT.HAZ ABIERTO E27 BLOCK 3126 A;
991006857;APLIQUE  INTERIOR LUZ DIRECTA/IND.CUARZO 118mm BLANCO  Slide1842;201;Pared;2679;Apliques;0258;ING.LUMINICA;21.00;12543.1869;0;01;1842;APLIQUE  INTERIOR LUZ DIRECTA/IND.CUARZO 118mm BLANCO  Slide1842;33
991006858;JGO. ZOC C/ESC FLEX P/TUB C/CHIC 1.5MT 5008;171;Portalámparas y zócalos;2918;Zócalos.;0212;DAVIPLAST;21.00;170.1288;1;01;5008;JGO. ZOC C/ESC FLEX P/TUB C/CHIC 1.5MT 5008;
991006859;PANEL LED EMBUTIR 60x60cm 36W 6000K 3240lm  PEC36;200;Techo;2672;Plafones;0980;MACROLED;21.00;65054.1823;1;01;PEC36;PANEL LED EMBUTIR 60x60cm 36W 6000K 3240lm  PEC36;17
991006860;GABINETE 600X1800X300  SIN LATERALES c/zoc;182;Cajas metálicas;1229;Gabinetes metálicos estancos;0979;TECNOBOX;21.00;1356858.1795;1;01;EQ061803A;GABINETE 600X1800X300  SIN LATERALES c/zoc;125
991006861;GABINETE 300X1800X300  S/ LAT S/BAND c/zoc;182;Cajas metálicas;1229;Gabinetes metálicos estancos;0979;TECNOBOX;21.00;860499.3183;1;01;EQ031803V;GABINETE 300X1800X300  S/ LAT S/BAND c/zoc;139
991006862;ZOCALO 100 mm  ZO06-03;182;Cajas metálicas;1229;Gabinetes metálicos estancos;0979;TECNOBOX;21.00;117080.8413;1;01;ZO06-03;ZOCALO 100 mm  ZO06-03;154
991006863;ZOCALO 100 mm  ZO03-03;182;Cajas metálicas;1229;Gabinetes metálicos estancos;0979;TECNOBOX;21.00;97004.4207;1;01;ZO03-03;ZOCALO 100 mm  ZO03-03;153
991006864;PANEL LATERAL ATORNILLADO LA03-18;182;Cajas metálicas;1229;Gabinetes metálicos estancos;0979;TECNOBOX;21.00;108479.7876;1;01;LA03-18;PANEL LATERAL ATORNILLADO LA03-18;151
991006865;PERFIL DE PROFUNDIDAD Z  PZ03;182;Cajas metálicas;1229;Gabinetes metálicos estancos;0979;TECNOBOX;21.00;7878.8279;1;01;PZ03;PERFIL DE PROFUNDIDAD Z  PZ03;903
991006866;PERFIL MONTANTE L SOP.BAND PL45;182;Cajas metálicas;1229;Gabinetes metálicos estancos;0979;TECNOBOX;21.00;6850.2031;1;01;PL45;PERFIL MONTANTE L SOP.BAND PL45;903
991006867;CONTRAFRENTE ABISAGRADO CIEGO CF03-45D;182;Cajas metálicas;1229;Gabinetes metálicos estancos;0979;TECNOBOX;21.00;0.0000;0;01;CF03-45D;CONTRAFRENTE ABISAGRADO CIEGO CF03-45D;941
991006868;PERFIL MONTAJE L SOP.BAND PL09;182;Cajas metálicas;1229;Gabinetes metálicos estancos;0979;TECNOBOX;21.00;15531.5042;1;01;PL09;PERFIL MONTAJE L SOP.BAND PL09;903
991006869;CONTRAFRENTE ABISAGRADO CIEGO CF03-09D;182;Cajas metálicas;1229;Gabinetes metálicos estancos;0979;TECNOBOX;21.00;0.0000;0;01;CF03-09D;CONTRAFRENTE ABISAGRADO CIEGO CF03-09D;942
991006870;PERFIL SOPORTE C2 PC2-03;182;Cajas metálicas;1229;Gabinetes metálicos estancos;0979;TECNOBOX;21.00;13226.2175;1;01;PC2-03;PERFIL SOPORTE C2 PC2-03;903
991006871;PERFIL PROFUNDIDAD OMEGA OM03;182;Cajas metálicas;1229;Gabinetes metálicos estancos;0979;TECNOBOX;21.00;17333.4213;1;01;OM03;PERFIL PROFUNDIDAD OMEGA OM03;903
991006872;CUBICADO HORIZONTAL DE 100 MM. CUH03-10;182;Cajas metálicas;1229;Gabinetes metálicos estancos;0979;TECNOBOX;21.00;13160.5606;1;01;CUH03-10;CUBICADO HORIZONTAL DE 100 MM. CUH03-10;908
991006873;CUBICADO HORIZONTAL DE 200 MM. CUH03-20;182;Cajas metálicas;1229;Gabinetes metálicos estancos;0979;TECNOBOX;21.00;19952.4021;1;01;CUH03-20;CUBICADO HORIZONTAL DE 200 MM. CUH03-20;909
991006874;SECCIONADOR NS 4X800 NA 4P FIJO 33492;2540;Interruptores de potencia;2550;800A;1006;SCHNEIDER;21.00;4744377.0718;0;01;33492;SECCIONADOR NS 4X800 NA 4P FIJO 33492;
991006875;TUBO RIGIDO HDX 32mm x mtr;174;Caños;1827;Caños PVC rigido;0397;GEN ROD;21.00;7362.9546;1;01;TR32HDX;Tubo rígido HDX 32mm x mtr;
991006876;CONECTOR P/TUBO HDX 32mm;174;Caños;2156;Caños PVC rígidos - accesorios;0397;GEN ROD;21.00;3332.7185;1;01;CTR32HDX;Conector para tubo HDX 32mm ;
991006877;CURVA P/TUBO HDX 32mm;174;Caños;2156;Caños PVC rígidos - accesorios;0397;GEN ROD;21.00;4446.2277;1;01;VTR32HDX;Curva para tubo HDX 32mm;
991006878;GRAMPA P/FIJAR TUBO HDX 32mm;174;Caños;2156;Caños PVC rígidos - accesorios;0397;GEN ROD;21.00;1873.5068;1;01;GRA32HDX;Grampa para fijar tubo HDX 32mm;
991006879;UNION P/TUBO HDX 32mm;174;Caños;2156;Caños PVC rígidos - accesorios;0397;GEN ROD;21.00;2862.2172;1;01;UTR32HDX;Unión para tubo HDX 32mm ;
991006881;ILUMINADOR IR100M LEDS 10MM USO EXTERIOR;2808;Cámaras;2825;Accesorios cámaras;0981;DAHUA;21.00;35737.3500;0;01;NX-IRALAMP-100LED;NX-IRALAMP-100LED - ILUMINADOR IR100M LEDS 10MM USO EXTERIOR;0                                                  
991006882;LAMP.LED PAR38 14W E27 BC  911598;161;Lámparas;2643;* Led- Par;0141;SICA;10.50;11381.0389;1;01;911598;Lámpara led par38 14W E27 luz cálida 3000K;
991006883;LAMP.LED PAR38 14W E27 LD  911599;161;Lámparas;2643;* Led- Par;0141;SICA;10.50;11381.0389;1;01;911599;Lámpara led par38 14W E27 luz fría 6000K;
991006884;LAMP.LED PAR38  8W E27 ROJO  911370;161;Lámparas;2643;* Led- Par;0141;SICA;10.50;12306.4586;1;01;911370;Lámpara led par38 8W E27 rojo ;
991006885;LAMP.LED PAR38  8W E27 VERDE  911371;161;Lámparas;2643;* Led- Par;0141;SICA;10.50;12306.4586;1;01;911371;Lámpara led par38 8W E27 verde ;
991006886;LAMP.LED PAR38  8W E27 AZUL  911372;161;Lámparas;2643;* Led- Par;0141;SICA;10.50;12306.4586;1;01;911372;Lámpara led par38 8W E27 Azul ;
991006887;LAMP.LED PAR38  8W E27 AMARILLO  911373;161;Lámparas;2643;* Led- Par;0141;SICA;10.50;12306.4586;1;01;911373;Lámpara led par38 8W E27 amarillo ;
991006888;HDCVI FIBRID DVR 16+8 CH1080P 8HDD IVS;2809;Equipos de grabación;2826;DVR y HCVR - Analogicos;0981;DAHUA;21.00;1623522.8383;0;01;XVR7816S;XVR7816S - HDCVI FIBRID DVR 16+8 CH1080P 8HDD IVS;0                                                  
991006889;CAMARA DH HAC-HDBW1100RP-VF  1MP DOMO VARIFOCAL;2241;Seguridad;2842;Discontinuos seguridad;0981;DAHUA;21.00;0.0000;0;01;HAC-HDBW1100RP-VF;CAMARA DH HAC-HDBW1100RP-VF  1MP DOMO VARIFOCAL ;0                                                  
991006890;PLAFON ESTANCO LED 1X9W MARE;203;Estanco;2688;De Techo;0177;TICAR - LUCCIOLA;21.00;20346.3460;1;01;X300cabl;Plafon estanco  led 1x9W mare;300
991006891;PLAFON ESTANCO C/TUBOS LED 2X9W 4000K X301L;203;Estanco;2688;De Techo;0177;TICAR - LUCCIOLA;21.00;39597.1196;1;01;X301L;Plafon para tubo de LED 2x9w luz neutra estanco c/tubos;300
991006892;PLAFON ESTANCO PARA TUBO LED 1X18W;203;Estanco;2688;De Techo;0177;TICAR - LUCCIOLA;21.00;30519.5190;1;01;X302cabl;Plafon  estanco para tubo de LED 1x18w l;300
991006893;PLAFON ESTANCO C/TUBOS LED 2X18 W 4000K  X303L;203;Estanco;2688;De Techo;0177;TICAR - LUCCIOLA;21.00;50865.8651;1;01;X303L;Plafon para tubo de LED 2x18w luz neutra estanco con tubos;300
991006894;VAR.VEL.TRI.380V  132KW 200HP 259A ATV71HC13N4;2597;Variadores de velocidad motores;2600;Alimentación 380VCA;1006;SCHNEIDER;21.00;0.0000;0;01;ATV71HC13N4;VAR.VEL.TRI.380V  132KW 200HP 259A ATV71HC13N4;
991006895;UNIDAD DE CONTROL AVANZADA 4,5 A 18A  LUCD18FU;2592;Arranques para motores;2612;Tesis U.;1006;SCHNEIDER;21.00;589847.9376;1;01;LUCD18FU;UNIDAD DE CONTROL AVANZADA 4,5 A 18A  LUCD18FU;
991006896;SENSOR DE MOVIMIENTO HF.EMB.ANG.360º  SHF001;2904;Sensor de movimiento;2906;Sensores de techo;0671;HUAYRA;21.00;44090.4421;1;01;SHF001;SENSOR DE MOVIMIENTO HF.EMB.ANG.360º  SHF001;
991006897;SENSOR DE MOVIMIENTO HF.APLICAR.ANG.360º  SHF002;2904;Sensor de movimiento;2906;Sensores de techo;0671;HUAYRA;21.00;41701.1958;1;01;SHF002;SENSOR DE MOVIMIENTO HF.APLICAR.ANG.360º  SHF002;
991006898;CONECTOR EN C 70 a 150mm;112;Material normalizado.;1464;Material normalizado;0038;FUSSE-LCT;21.00;12999.0021;1;01;CCT240;Conector en C 70 a 150mm;
991006899;ESCALERA PRFV EXTENSIBLE 28 ESCAL.;2647;Escaleras;2648;Esc. Extensibles;0835;FER PAK;21.00;0.0000;0;01;5228;ESCALERA PRFV EXTENSIBLE 28 ESCAL.;
991006900;GRAMPA P/PUESTA TIERRA  2x 70 a 120mm;112;Material normalizado.;1464;Material normalizado;0038;FUSSE-LCT;21.00;0.0000;0;01;GFP4-03;GRAMPA P/PUESTA TIERRA  2x 70 a 120mm;
991006901;LAMP.LED VELA  C37 5W E14 6000K;161;Lámparas;2644;* Led- Fantasía;0743;SIXELECTRIC;10.50;828.9909;1;01;VELA5DE14;Lámpara led vela C37 5W E14 6000K ;26
